latitude,longitude,target,Date,year,month,day,day_of_year,Distance_to_equator,Is_dry_season,lat_round,lon_round,Temp_max,NDVI
-8.1712,-76.4902,1,2003-09-15,2003,9,15,258,907.0032000000001,1,-8.17,-76.49,-271.7322041150658,0.539639434422233
-6.6388,-76.7672,1,2003-09-15,2003,9,15,258,736.9068,1,-6.64,-76.77,-271.7322041150658,0.539639434422233
-6.5946,-76.52,1,2003-09-15,2003,9,15,258,732.0006,1,-6.59,-76.52,-271.7322041150658,0.539639434422233
-7.2466,-76.4362,1,2003-09-15,2003,9,15,258,804.3726,1,-7.25,-76.44,-271.7322041150658,0.539639434422233
-8.3525,-76.5532,1,2003-09-15,2003,9,15,258,927.1274999999999,1,-8.35,-76.55,-271.7322041150658,0.539639434422233
-6.5387,-76.7027,1,2003-09-15,2003,9,15,258,725.7957,1,-6.54,-76.7,-271.7322041150658,0.539639434422233
-7.0271,-76.1744,1,2003-09-15,2003,9,15,258,780.0081,1,-7.03,-76.17,-271.7322041150658,0.539639434422233
-7.1906,-76.8565,1,2003-09-15,2003,9,15,258,798.1566,1,-7.19,-76.86,-271.7322041150658,0.539639434422233
-7.284,-76.7868,1,2003-09-15,2003,9,15,258,808.524,1,-7.28,-76.79,-273.15,0.6559
-8.4199,-76.377,1,2003-09-15,2003,9,15,258,934.6089000000001,1,-8.42,-76.38,-271.7322041150658,0.539639434422233
-7.3727,-76.3945,1,2003-09-15,2003,9,15,258,818.3697,1,-7.37,-76.39,-267.04879999999997,0.7394
-8.4057,-76.4283,1,2003-09-15,2003,9,15,258,933.0327,1,-8.41,-76.43,-271.7322041150658,0.539639434422233
-6.699,-76.7637,1,2003-09-15,2003,9,15,258,743.5889999999999,1,-6.7,-76.76,-273.15,0.4834
-6.4943,-75.7187,1,2003-09-15,2003,9,15,258,720.8673,1,-6.49,-75.72,-271.7322041150658,0.539639434422233
-6.8465,-76.7903,1,2003-09-15,2003,9,15,258,759.9615,1,-6.85,-76.79,-267.0524,0.776
-7.2963,-76.4355,1,2003-09-15,2003,9,15,258,809.8892999999999,1,-7.3,-76.44,-273.15,0.7113
-7.3743,-76.4063,1,2003-09-15,2003,9,15,258,818.5473,1,-7.37,-76.41,-267.07439999999997,0.8369
-6.1579,-76.9675,1,2003-09-15,2003,9,15,258,683.5269,1,-6.16,-76.97,-271.7322041150658,0.539639434422233
-7.2344,-76.4985,1,2003-09-15,2003,9,15,258,803.0184,1,-7.23,-76.5,-267.07039999999995,0.5868
-7.2161,-76.0674,1,2003-09-15,2003,9,15,258,800.9870999999999,1,-7.22,-76.07,-273.15,0.599
-8.4627,-76.3833,1,2003-09-15,2003,9,15,258,939.3597,1,-8.46,-76.38,-271.7322041150658,0.539639434422233
-6.9372,-76.8559,1,2003-09-15,2003,9,15,258,770.0292,1,-6.94,-76.86,-271.7322041150658,0.539639434422233
-6.4932,-76.7393,1,2003-09-15,2003,9,15,258,720.7452,1,-6.49,-76.74,-271.7322041150658,0.539639434422233
-7.3744,-76.4006,1,2003-09-15,2003,9,15,258,818.5584,1,-7.37,-76.4,-271.7322041150658,0.539639434422233
-6.8751,-76.6319,1,2003-09-15,2003,9,15,258,763.1360999999999,1,-6.88,-76.63,-271.7322041150658,0.539639434422233
-6.9585,-76.7806,1,2003-09-15,2003,9,15,258,772.3935,1,-6.96,-76.78,-271.7322041150658,0.539639434422233
-8.5132,-76.3084,1,2003-09-15,2003,9,15,258,944.9652,1,-8.51,-76.31,-267.1096,0.8687
-6.0249,-76.2358,1,2003-09-15,2003,9,15,258,668.7638999999999,1,-6.02,-76.24,-271.7322041150658,0.539639434422233
-6.9104,-76.7373,1,2003-09-15,2003,9,15,258,767.0544,1,-6.91,-76.74,-271.7322041150658,0.539639434422233
-6.9047,-76.544,1,2003-09-15,2003,9,15,258,766.4217,1,-6.9,-76.54,-273.15,0.793
-7.1769,-76.5249,1,2003-09-15,2003,9,15,258,796.6359,1,-7.18,-76.52,-271.7322041150658,0.539639434422233
-6.9546,-76.7006,1,2003-09-15,2003,9,15,258,771.9606,1,-6.95,-76.7,-271.7322041150658,0.539639434422233
-6.8513,-76.8252,1,2003-09-15,2003,9,15,258,760.4943000000001,1,-6.85,-76.83,-267.1456,0.778
-5.8435,-76.5467,1,2003-09-15,2003,9,15,258,648.6284999999999,1,-5.84,-76.55,-271.7322041150658,0.539639434422233
-6.8735,-76.62,1,2003-09-15,2003,9,15,258,762.9585,1,-6.87,-76.62,-271.7322041150658,0.539639434422233
-6.0254,-77.5682,1,2003-09-15,2003,9,15,258,668.8194000000001,1,-6.03,-77.57,-271.7322041150658,0.539639434422233
-5.5069,-76.77,1,2003-09-15,2003,9,15,258,611.2659,1,-5.51,-76.77,-271.7322041150658,0.539639434422233
-7.2932,-76.4122,1,2003-09-15,2003,9,15,258,809.5451999999999,1,-7.29,-76.41,-271.7322041150658,0.539639434422233
-6.6218,-76.4928,1,2003-09-15,2003,9,15,258,735.0198,1,-6.62,-76.49,-271.7322041150658,0.539639434422233
-6.0271,-77.5806,1,2003-09-15,2003,9,15,258,669.0081,1,-6.03,-77.58,-271.7322041150658,0.539639434422233
-6.7194,-76.8375,1,2003-09-15,2003,9,15,258,745.8534000000001,1,-6.72,-76.84,-271.7322041150658,0.539639434422233
-6.5897,-76.7144,1,2003-09-15,2003,9,15,258,731.4567,1,-6.59,-76.71,-271.7322041150658,0.539639434422233
-5.6651,-76.5839,1,2003-09-15,2003,9,15,258,628.8261,1,-5.67,-76.58,-271.7322041150658,0.539639434422233
-7.2745,-76.9538,1,2003-09-15,2003,9,15,258,807.4694999999999,1,-7.27,-76.95,-271.7322041150658,0.539639434422233
-7.611,-76.4937,1,2003-09-15,2003,9,15,258,844.821,1,-7.61,-76.49,-273.15,0.7806
-8.3934,-76.2582,1,2003-09-15,2003,9,15,258,931.6673999999999,1,-8.39,-76.26,-271.7322041150658,0.539639434422233
-5.955706826060275,-77.52353123807491,0,2003-09-15,2003,9,15,258,661.0834576926904,1,-5.96,-77.52,-273.15,0.0457
-7.3724,-76.8447,1,2003-09-15,2003,9,15,258,818.3364,1,-7.37,-76.84,-271.7322041150658,0.539639434422233
-7.301,-76.4707,1,2003-09-15,2003,9,15,258,810.4110000000001,1,-7.3,-76.47,-271.7322041150658,0.539639434422233
-6.378,-76.0617,1,2003-09-15,2003,9,15,258,707.958,1,-6.38,-76.06,-271.7322041150658,0.539639434422233
-6.7523,-76.5593,1,2003-09-15,2003,9,15,258,749.5053,1,-6.75,-76.56,-271.7322041150658,0.539639434422233
-5.896,-77.0593,1,2003-09-15,2003,9,15,258,654.456,1,-5.9,-77.06,-271.7322041150658,0.539639434422233
-6.8162,-76.647,1,2003-09-15,2003,9,15,258,756.5982,1,-6.82,-76.65,-267.02279999999996,0.8331
-6.7005,-76.6204,1,2003-09-15,2003,9,15,258,743.7555,1,-6.7,-76.62,-266.94919999999996,0.6766
-8.4927,-77.6179,1,2003-09-15,2003,9,15,258,942.6896999999999,1,-8.49,-77.62,-271.7322041150658,0.539639434422233
-6.7903,-76.6867,1,2003-09-15,2003,9,15,258,753.7233,1,-6.79,-76.69,-267.0224,0.6842
-6.9372,-76.5701,1,2003-09-15,2003,9,15,258,770.0292,1,-6.94,-76.57,-271.7322041150658,0.539639434422233
-7.2947,-76.4238,1,2003-09-15,2003,9,15,258,809.7117,1,-7.29,-76.42,-271.7322041150658,0.539639434422233
-5.8942,-77.0464,1,2003-09-15,2003,9,15,258,654.2561999999999,1,-5.89,-77.05,-271.7322041150658,0.539639434422233
-6.1197,-77.0744,1,2003-09-15,2003,9,15,258,679.2867,1,-6.12,-77.07,-271.7322041150658,0.539639434422233
-6.7509,-76.1734,1,2003-09-15,2003,9,15,258,749.3498999999999,1,-6.75,-76.17,-271.7322041150658,0.539639434422233
-5.977,-76.2536,1,2003-09-15,2003,9,15,258,663.447,1,-5.98,-76.25,-271.7322041150658,0.539639434422233
-6.195,-76.211,1,2003-09-15,2003,9,15,258,687.645,1,-6.2,-76.21,-271.7322041150658,0.539639434422233
-7.0287,-76.7038,1,2003-09-15,2003,9,15,258,780.1857,1,-7.03,-76.7,-271.7322041150658,0.539639434422233
-5.9735,-76.154,1,2003-09-15,2003,9,15,258,663.0585,1,-5.97,-76.15,-271.7322041150658,0.539639434422233
-6.2431,-76.711,1,2003-09-15,2003,9,15,258,692.9841,1,-6.24,-76.71,-271.7322041150658,0.539639434422233
-7.1291,-77.5951,1,2003-09-15,2003,9,15,258,791.3301,1,-7.13,-77.6,-271.7322041150658,0.539639434422233
-6.6568,-76.5275,1,2003-09-15,2003,9,15,258,738.9047999999999,1,-6.66,-76.53,-271.7322041150658,0.539639434422233
-7.1713,-76.8714,1,2003-09-15,2003,9,15,258,796.0142999999999,1,-7.17,-76.87,-271.7322041150658,0.539639434422233
-6.8664,-76.2668,1,2003-09-15,2003,9,15,258,762.1704,1,-6.87,-76.27,-271.7322041150658,0.539639434422233
-6.6357,-76.7445,1,2003-09-15,2003,9,15,258,736.5627,1,-6.64,-76.74,-271.7322041150658,0.539639434422233
-7.2857,-76.7993,1,2003-09-15,2003,9,15,258,808.7127,1,-7.29,-76.8,-271.7322041150658,0.539639434422233
-6.1935,-76.2,1,2003-09-15,2003,9,15,258,687.4785,1,-6.19,-76.2,-271.7322041150658,0.539639434422233
-6.6341,-76.0619,1,2003-09-15,2003,9,15,258,736.3851,1,-6.63,-76.06,-271.7322041150658,0.539639434422233
-6.9796,-76.8086,1,2003-09-15,2003,9,15,258,774.7356,1,-6.98,-76.81,-271.7322041150658,0.539639434422233
-6.487,-76.5521,1,2003-09-15,2003,9,15,258,720.057,1,-6.49,-76.55,-271.7322041150658,0.539639434422233
-7.3491,-76.6722,1,2003-09-15,2003,9,15,258,815.7501,1,-7.35,-76.67,-271.7322041150658,0.539639434422233
-7.262,-76.7023,1,2003-09-15,2003,9,15,258,806.082,1,-7.26,-76.7,-271.7322041150658,0.539639434422233
-7.0721,-76.6547,1,2003-09-15,2003,9,15,258,785.0031,1,-7.07,-76.65,-271.7322041150658,0.539639434422233
-6.3113,-76.1657,1,2003-09-15,2003,9,15,258,700.5543,1,-6.31,-76.17,-271.7322041150658,0.539639434422233
-6.7177,-76.8248,1,2003-09-15,2003,9,15,258,745.6646999999999,1,-6.72,-76.82,-271.7322041150658,0.539639434422233
-6.4948,-76.7505,1,2003-09-15,2003,9,15,258,720.9227999999999,1,-6.49,-76.75,-271.7322041150658,0.539639434422233
-5.6927,-77.4611,1,2003-09-15,2003,9,15,258,631.8897000000001,1,-5.69,-77.46,-271.7322041150658,0.539639434422233
-6.2676,-76.6621,1,2003-09-15,2003,9,15,258,695.7035999999999,1,-6.27,-76.66,-271.7322041150658,0.539639434422233
-6.9689,-76.7791,1,2003-09-15,2003,9,15,258,773.5478999999999,1,-6.97,-76.78,-273.15,0.821
-5.7317,-77.3506,1,2003-09-15,2003,9,15,258,636.2187,1,-5.73,-77.35,-267.10639999999995,0.7964
-6.9337,-76.9084,1,2003-09-15,2003,9,15,258,769.6407,1,-6.93,-76.91,-273.15,0.4233
-7.4024,-76.6765,1,2003-09-15,2003,9,15,258,821.6664000000001,1,-7.4,-76.68,-271.7322041150658,0.539639434422233
-8.4905,-76.3729,1,2003-09-15,2003,9,15,258,942.4455,1,-8.49,-76.37,-271.7322041150658,0.539639434422233
-8.2421,-76.5755,1,2003-09-15,2003,9,15,258,914.8731,1,-8.24,-76.58,-271.7322041150658,0.539639434422233
-6.8649,-76.6335,1,2003-09-15,2003,9,15,258,762.0038999999999,1,-6.86,-76.63,-271.7322041150658,0.539639434422233
-7.3097,-76.4579,1,2003-09-15,2003,9,15,258,811.3767,1,-7.31,-76.46,-271.7322041150658,0.539639434422233
-7.5997,-76.6992,1,2003-09-15,2003,9,15,258,843.5667000000001,1,-7.6,-76.7,-271.7322041150658,0.539639434422233
-7.251,-76.7782,1,2003-09-15,2003,9,15,258,804.861,1,-7.25,-76.78,-271.7322041150658,0.539639434422233
-7.4027,-76.6026,1,2003-09-15,2003,9,15,258,821.6997,1,-7.4,-76.6,-271.7322041150658,0.539639434422233
-7.5895,-76.412,1,2003-09-15,2003,9,15,258,842.4345000000001,1,-7.59,-76.41,-267.0892,0.7682
-8.2908,-76.5437,1,2003-09-15,2003,9,15,258,920.2788,1,-8.29,-76.54,-271.7322041150658,0.539639434422233
-7.1744,-76.6592,1,2003-09-15,2003,9,15,258,796.3584000000001,1,-7.17,-76.66,-271.7322041150658,0.539639434422233
-6.118,-77.062,1,2003-09-15,2003,9,15,258,679.0980000000001,1,-6.12,-77.06,-273.15,0.4727
-7.2146,-76.0563,1,2003-09-15,2003,9,15,258,800.8206,1,-7.21,-76.06,-267.1036,0.8276
-6.8374,-76.8836,1,2003-09-16,2003,9,16,259,758.9513999999999,1,-6.84,-76.88,-271.7322041150658,0.539639434422233
-7.4161,-76.6729,1,2003-09-16,2003,9,16,259,823.1871,1,-7.42,-76.67,-271.7322041150658,0.539639434422233
-7.2899,-76.5871,1,2003-09-16,2003,9,16,259,809.1789,1,-7.29,-76.59,-271.7322041150658,0.539639434422233
-7.428960143280297,-76.20768184148152,0,2003-09-16,2003,9,16,259,824.6145759041129,1,-7.43,-76.21,-273.15,0.169
-7.5338,-76.7405,1,2003-09-16,2003,9,16,259,836.2518,1,-7.53,-76.74,-271.7322041150658,0.539639434422233
-7.3383676381877665,-77.39694154174633,0,2003-09-16,2003,9,16,259,814.5588078388421,1,-7.34,-77.4,-271.7322041150658,0.539639434422233
-7.58,-76.4658,1,2003-09-16,2003,9,16,259,841.38,1,-7.58,-76.47,-271.7322041150658,0.539639434422233
-6.6583,-76.6379,1,2003-09-16,2003,9,16,259,739.0713,1,-6.66,-76.64,-271.7322041150658,0.539639434422233
-7.5142,-76.5305,1,2003-09-16,2003,9,16,259,834.0762,1,-7.51,-76.53,-271.7322041150658,0.539639434422233
-7.1474,-76.4148,1,2003-09-16,2003,9,16,259,793.3614,1,-7.15,-76.41,-271.7322041150658,0.539639434422233
-7.5714,-76.8011,1,2003-09-16,2003,9,16,259,840.4254,1,-7.57,-76.8,-271.7322041150658,0.539639434422233
-7.5912,-76.793,1,2003-09-16,2003,9,16,259,842.6232,1,-7.59,-76.79,-271.7322041150658,0.539639434422233
-7.2061,-76.6293,1,2003-09-16,2003,9,16,259,799.8771,1,-7.21,-76.63,-267.11679999999996,0.8143
-7.324122621539671,-77.54410654355205,0,2003-09-16,2003,9,16,259,812.9776109909035,1,-7.32,-77.54,-273.15,0.6381
-7.158,-76.6837,1,2003-09-16,2003,9,16,259,794.538,1,-7.16,-76.68,-271.7322041150658,0.539639434422233
-7.5838,-76.4894,1,2003-09-16,2003,9,16,259,841.8018,1,-7.58,-76.49,-271.7322041150658,0.539639434422233
-7.0005,-76.8441,1,2003-09-16,2003,9,16,259,777.0554999999999,1,-7.0,-76.84,-273.15,0.8116
-7.564,-76.7972,1,2003-09-16,2003,9,16,259,839.604,1,-7.56,-76.8,-271.7322041150658,0.539639434422233
-7.0226,-76.6264,1,2003-09-16,2003,9,16,259,779.5086,1,-7.02,-76.63,-271.7322041150658,0.539639434422233
-6.9156,-76.6259,1,2003-09-16,2003,9,16,259,767.6316,1,-6.92,-76.63,-271.7322041150658,0.539639434422233
-7.3933,-77.7531,1,2003-09-16,2003,9,16,259,820.6563,1,-7.39,-77.75,-271.7322041150658,0.539639434422233
-7.291269329879484,-76.54650698845496,0,2003-09-16,2003,9,16,259,809.3308956166228,1,-7.29,-76.55,-273.15,0.6844
-6.5009,-76.7696,1,2003-09-16,2003,9,16,259,721.5998999999999,1,-6.5,-76.77,-273.15,0.7693
-6.9214,-76.6177,1,2003-09-16,2003,9,16,259,768.2754,1,-6.92,-76.62,-271.7322041150658,0.539639434422233
-6.9133,-76.5685,1,2003-09-16,2003,9,16,259,767.3762999999999,1,-6.91,-76.57,-271.7322041150658,0.539639434422233
-6.7269,-76.6372,1,2003-09-16,2003,9,16,259,746.6859,1,-6.73,-76.64,-271.7322041150658,0.539639434422233
-7.0066,-76.7948,1,2003-09-16,2003,9,16,259,777.7325999999999,1,-7.01,-76.79,-271.7322041150658,0.539639434422233
-7.3943,-76.7516,1,2003-09-16,2003,9,16,259,820.7673000000001,1,-7.39,-76.75,-271.7322041150658,0.539639434422233
-7.0266,-76.6199,1,2003-09-16,2003,9,16,259,779.9526000000001,1,-7.03,-76.62,-271.7322041150658,0.539639434422233
-6.6518,-76.658,1,2003-09-16,2003,9,16,259,738.3498,1,-6.65,-76.66,-271.7322041150658,0.539639434422233
-7.0515,-76.6861,1,2003-09-16,2003,9,16,259,782.7165,1,-7.05,-76.69,-271.7322041150658,0.539639434422233
-6.9119,-76.6022,1,2003-09-16,2003,9,16,259,767.2209,1,-6.91,-76.6,-273.15,0.8268
-6.7229,-76.6131,1,2003-09-16,2003,9,16,259,746.2419,1,-6.72,-76.61,-267.04159999999996,0.844
-6.4811,-76.8226,1,2003-09-16,2003,9,16,259,719.4020999999999,1,-6.48,-76.82,-271.7322041150658,0.539639434422233
-8.1758,-76.6619,1,2003-09-16,2003,9,16,259,907.5138000000001,1,-8.18,-76.66,-271.7322041150658,0.539639434422233
-7.5985,-76.7966,1,2003-09-16,2003,9,16,259,843.4335,1,-7.6,-76.8,-271.7322041150658,0.539639434422233
-6.9541,-76.7312,1,2003-09-16,2003,9,16,259,771.9051000000001,1,-6.95,-76.73,-271.7322041150658,0.539639434422233
-7.303191371239219,-76.86950299016307,0,2003-09-17,2003,9,17,260,810.6542422075534,1,-7.3,-76.87,-271.7322041150658,0.539639434422233
-5.369370124540203,-77.53041632467286,0,2003-09-17,2003,9,17,260,596.0000838239625,1,-5.37,-77.53,-273.15,0.2445
-6.0258388422724725,-75.8823418796658,0,2003-09-17,2003,9,17,260,668.8681114922445,1,-6.03,-75.88,-273.15,0.5588
-7.279073350966451,-75.53370306812118,0,2003-09-17,2003,9,17,260,807.9771419572761,1,-7.28,-75.53,-271.7322041150658,0.539639434422233
-7.418524326808485,-76.32670813744515,0,2003-09-17,2003,9,17,260,823.4562002757418,1,-7.42,-76.33,-273.15,0.5313
-6.076651418507213,-75.99938351654062,0,2003-09-17,2003,9,17,260,674.5083074543006,1,-6.08,-76.0,-273.15,0.8642
-6.1290157028955905,-75.56386178427238,0,2003-09-17,2003,9,17,260,680.3207430214105,1,-6.13,-75.56,-271.7322041150658,0.539639434422233
-6.558646082464617,-76.16096804971144,0,2003-09-17,2003,9,17,260,728.0097151535725,1,-6.56,-76.16,-273.15,0.8534
-6.929539925837722,-76.05337955826667,0,2003-09-18,2003,9,18,261,769.1789317679871,1,-6.93,-76.05,-273.15,0.8274
-7.188266062247751,-75.80338733044515,0,2003-09-18,2003,9,18,261,797.8975329095005,1,-7.19,-75.8,-273.15,0.9339
-6.9256501234330665,-77.07157879837493,0,2003-09-18,2003,9,18,261,768.7471637010703,1,-6.93,-77.07,-273.15,0.9066
-6.044769424983038,-75.50599138370771,0,2003-09-18,2003,9,18,261,670.9694061731171,1,-6.04,-75.51,-273.15,0.8628
-6.010674240572804,-77.09796715104932,0,2003-09-18,2003,9,18,261,667.1848407035812,1,-6.01,-77.1,-273.15,0.6004
-6.2062844027818835,-77.2816967062703,0,2003-09-18,2003,9,18,261,688.8975687087891,1,-6.21,-77.28,-273.15,0.1197
-6.434453669791493,-76.35359643649942,0,2003-09-18,2003,9,18,261,714.2243573468558,1,-6.43,-76.35,-271.7322041150658,0.539639434422233
-5.5978889160107626,-76.86708534486174,0,2003-09-18,2003,9,18,261,621.3656696771947,1,-5.6,-76.87,-271.7322041150658,0.539639434422233
-6.525952464139444,-76.13787075319888,0,2003-09-18,2003,9,18,261,724.3807235194784,1,-6.53,-76.14,-267.1656,0.8752
-6.937481703505858,-75.66626594730945,0,2003-09-18,2003,9,18,261,770.0604690891503,1,-6.94,-75.67,-273.15,0.9263
-7.5366,-76.7257,1,2003-09-19,2003,9,19,262,836.5626,1,-7.54,-76.73,-273.15,0.3511
-7.2297,-76.7525,1,2003-09-19,2003,9,19,262,802.4967,1,-7.23,-76.75,-273.15,0.7882
-7.1966,-76.9008,1,2003-09-19,2003,9,19,262,798.8226,1,-7.2,-76.9,-271.7322041150658,0.539639434422233
-7.5411,-76.7629,1,2003-09-19,2003,9,19,262,837.0621,1,-7.54,-76.76,-271.7322041150658,0.539639434422233
-7.2254,-76.7181,1,2003-09-19,2003,9,19,262,802.0193999999999,1,-7.23,-76.72,-267.0836,0.7384
-7.3513,-76.7334,1,2003-09-19,2003,9,19,262,815.9943000000001,1,-7.35,-76.73,-273.15,0.8679
-5.9927,-76.2954,1,2003-09-19,2003,9,19,262,665.1897,1,-5.99,-76.3,-271.7322041150658,0.539639434422233
-6.8643,-76.8987,1,2003-09-19,2003,9,19,262,761.9373,1,-6.86,-76.9,-271.7322041150658,0.539639434422233
-7.3558,-76.7251,1,2003-09-19,2003,9,19,262,816.4938000000001,1,-7.36,-76.73,-273.15,0.4062
-8.4449,-77.3576,1,2003-09-19,2003,9,19,262,937.3839,1,-8.44,-77.36,-271.7322041150658,0.539639434422233
-7.1928,-76.8697,1,2003-09-19,2003,9,19,262,798.4008,1,-7.19,-76.87,-273.15,0.8512
-8.7674,-76.3041,1,2003-09-19,2003,9,19,262,973.1814,1,-8.77,-76.3,-267.1276,0.8366
-7.1159,-76.5157,1,2003-09-19,2003,9,19,262,789.8649,1,-7.12,-76.52,-273.15,0.6458
-7.0736,-76.7779,1,2003-09-19,2003,9,19,262,785.1696,1,-7.07,-76.78,-271.7322041150658,0.539639434422233
-6.8684,-76.8908,1,2003-09-19,2003,9,19,262,762.3924000000001,1,-6.87,-76.89,-271.7322041150658,0.539639434422233
-6.8732,-76.9284,1,2003-09-19,2003,9,19,262,762.9252,1,-6.87,-76.93,-271.7322041150658,0.539639434422233
-7.1819,-76.5071,1,2003-09-19,2003,9,19,262,797.1908999999999,1,-7.18,-76.51,-271.7322041150658,0.539639434422233
-8.3116,-76.5333,1,2003-09-20,2003,9,20,263,922.5876000000001,1,-8.31,-76.53,-273.15,0.8295
-6.8204,-76.7874,1,2003-09-20,2003,9,20,263,757.0644,1,-6.82,-76.79,-271.7322041150658,0.539639434422233
-8.3827,-76.3938,1,2003-09-20,2003,9,20,263,930.4797,1,-8.38,-76.39,-271.7322041150658,0.539639434422233
-6.8468,-76.8413,1,2003-09-20,2003,9,20,263,759.9948,1,-6.85,-76.84,-271.7322041150658,0.539639434422233
-8.2494,-76.552,1,2003-09-20,2003,9,20,263,915.6834,1,-8.25,-76.55,-267.0892,0.7423
-6.9588,-76.6027,1,2003-09-20,2003,9,20,263,772.4268,1,-6.96,-76.6,-271.7322041150658,0.539639434422233
-8.2433,-76.578,1,2003-09-20,2003,9,20,263,915.0063,1,-8.24,-76.58,-271.7322041150658,0.539639434422233
-7.5841,-76.7853,1,2003-09-20,2003,9,20,263,841.8351,1,-7.58,-76.79,-273.15,0.6703
-7.1299,-76.6379,1,2003-09-20,2003,9,20,263,791.4189,1,-7.13,-76.64,-271.7322041150658,0.539639434422233
-7.1846,-77.0808,1,2003-09-20,2003,9,20,263,797.4906,1,-7.18,-77.08,-267.1748,0.8537
-6.9275,-76.5756,1,2003-09-20,2003,9,20,263,768.9525,1,-6.93,-76.58,-271.7322041150658,0.539639434422233
-7.1016,-76.6993,1,2003-09-20,2003,9,20,263,788.2776,1,-7.1,-76.7,-273.15,0.8045
-7.5327,-76.6231,1,2003-09-20,2003,9,20,263,836.1297000000001,1,-7.53,-76.62,-271.7322041150658,0.539639434422233
-7.4111,-76.5527,1,2003-09-20,2003,9,20,263,822.6321,1,-7.41,-76.55,-271.7322041150658,0.539639434422233
-7.0993,-76.747,1,2003-09-20,2003,9,20,263,788.0223000000001,1,-7.1,-76.75,-271.7322041150658,0.539639434422233
-7.014,-76.6613,1,2003-09-20,2003,9,20,263,778.554,1,-7.01,-76.66,-271.7322041150658,0.539639434422233
-7.453,-76.5846,1,2003-09-20,2003,9,20,263,827.283,1,-7.45,-76.58,-267.11359999999996,0.881
-6.7206,-76.8659,1,2003-09-20,2003,9,20,263,745.9866000000001,1,-6.72,-76.87,-273.15,0.8564
-8.4137,-76.354,1,2003-09-20,2003,9,20,263,933.9207,1,-8.41,-76.35,-271.7322041150658,0.539639434422233
-8.349,-76.6077,1,2003-09-20,2003,9,20,263,926.739,1,-8.35,-76.61,-271.7322041150658,0.539639434422233
-6.7592,-76.8127,1,2003-09-20,2003,9,20,263,750.2712,1,-6.76,-76.81,-271.7322041150658,0.539639434422233
-6.5638,-77.493,1,2003-09-20,2003,9,20,263,728.5817999999999,1,-6.56,-77.49,-271.7322041150658,0.539639434422233
-6.8328,-76.6814,1,2003-09-20,2003,9,20,263,758.4408,1,-6.83,-76.68,-271.7322041150658,0.539639434422233
-8.4562,-76.2619,1,2003-09-20,2003,9,20,263,938.6382000000001,1,-8.46,-76.26,-273.15,0.8744
-7.432,-76.5686,1,2003-09-20,2003,9,20,263,824.952,1,-7.43,-76.57,-271.7322041150658,0.539639434422233
-7.3415,-76.7018,1,2003-09-20,2003,9,20,263,814.9064999999999,1,-7.34,-76.7,-271.7322041150658,0.539639434422233
-7.0547,-76.75,1,2003-09-20,2003,9,20,263,783.0717000000001,1,-7.05,-76.75,-271.7322041150658,0.539639434422233
-6.8853,-76.7872,1,2003-09-20,2003,9,20,263,764.2683,1,-6.89,-76.79,-271.7322041150658,0.539639434422233
-8.1284,-76.6675,1,2003-09-20,2003,9,20,263,902.2523999999999,1,-8.13,-76.67,-271.7322041150658,0.539639434422233
-7.4361,-76.4052,1,2003-09-20,2003,9,20,263,825.4071,1,-7.44,-76.41,-271.7322041150658,0.539639434422233
-7.51,-76.5315,1,2003-09-20,2003,9,20,263,833.61,1,-7.51,-76.53,-271.7322041150658,0.539639434422233
-6.9582,-76.7235,1,2003-09-20,2003,9,20,263,772.3602,1,-6.96,-76.72,-271.7322041150658,0.539639434422233
-7.6614,-76.8153,1,2003-09-20,2003,9,20,263,850.4154000000001,1,-7.66,-76.82,-271.7322041150658,0.539639434422233
-7.1941,-76.6979,1,2003-09-20,2003,9,20,263,798.5450999999999,1,-7.19,-76.7,-271.7322041150658,0.539639434422233
-7.2354,-76.6101,1,2003-09-20,2003,9,20,263,803.1294,1,-7.24,-76.61,-271.7322041150658,0.539639434422233
-7.1948,-76.8301,1,2003-09-20,2003,9,20,263,798.6228,1,-7.19,-76.83,-273.15,0.8511
-7.153254312142147,-75.61931012295983,0,2003-09-20,2003,9,20,263,794.0112286477784,1,-7.15,-75.62,-273.15,0.8637
-5.8276,-76.2298,1,2003-09-20,2003,9,20,263,646.8636,1,-5.83,-76.23,-271.7322041150658,0.539639434422233
-8.2027,-76.613,1,2003-09-20,2003,9,20,263,910.4997,1,-8.2,-76.61,-271.7322041150658,0.539639434422233
-7.0244,-76.6692,1,2003-09-20,2003,9,20,263,779.7084,1,-7.02,-76.67,-273.15,0.7106
-6.8806,-76.8828,1,2003-09-20,2003,9,20,263,763.7466000000001,1,-6.88,-76.88,-271.7322041150658,0.539639434422233
-8.7969,-76.1376,1,2003-09-20,2003,9,20,263,976.4559,1,-8.8,-76.14,-271.7322041150658,0.539639434422233
-8.3059,-76.531,1,2003-09-20,2003,9,20,263,921.9549,1,-8.31,-76.53,-273.15,0.8295
-7.605,-76.4925,1,2003-09-20,2003,9,20,263,844.1550000000001,1,-7.6,-76.49,-271.7322041150658,0.539639434422233
-7.4728,-76.3999,1,2003-09-20,2003,9,20,263,829.4808,1,-7.47,-76.4,-273.15,0.6603
-6.0225,-76.8246,1,2003-09-20,2003,9,20,263,668.4975,1,-6.02,-76.82,-267.1884,0.8542
